Data,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
2020-03-27,621.0,208.0,968.0,1267.0,5403.0,1120.0,1335.0,500.0,8147.0,437.0,40.0,776.0,323.0,1651.0,1042.0,340.0,1421.0,2794.0,709.0,49.0,3868.0
2020-03-28,894.0,167.0,859.0,1003.0,5193.0,882.0,3073.0,373.0,6643.0,824.0,97.0,648.0,638.0,1806.0,1267.0,424.0,2017.0,1867.0,891.0,128.0,5753.0
2020-03-29,727.0,164.0,725.0,1189.0,0.0,674.0,565.0,923.0,4895.0,547.0,111.0,969.0,389.0,2547.0,861.0,373.0,718.0,1966.0,657.0,100.0,5404.0
2020-03-30,218.0,248.0,528.0,1164.0,-2001.0,606.0,5102.0,577.0,3659.0,548.0,37.0,503.0,427.0,1420.0,756.0,395.0,944.0,2520.0,465.0,56.0,5157.0
2020-03-31,810.0,210.0,314.0,1434.0,3542.0,896.0,1831.0,699.0,3583.0,745.0,94.0,635.0,596.0,2180.0,956.0,264.0,876.0,3066.0,535.0,46.0,6297.0
2020-04-01,852.0,219.0,656.0,1325.0,3925.0,1088.0,1133.0,958.0,6809.0,572.0,108.0,676.0,702.0,2402.0,1136.0,244.0,1202.0,3410.0,395.0,135.0,6508.0
2020-04-02,1037.0,165.0,696.0,1676.0,2050.0,1134.0,5765.0,735.0,6837.0,647.0,72.0,726.0,821.0,2040.0,1345.0,469.0,997.0,4149.0,657.0,217.0,7574.0
2020-04-03,1243.0,195.0,929.0,1833.0,3175.0,2864.0,2201.0,865.0,6765.0,735.0,149.0,1299.0,497.0,2181.0,1370.0,508.0,853.0,3736.0,877.0,172.0,6170.0
2020-04-04,947.0,143.0,706.0,2297.0,3393.0,1141.0,848.0,1153.0,6826.0,794.0,126.0,1069.0,870.0,2900.0,1053.0,311.0,1210.0,3426.0,1195.0,168.0,6799.0
2020-04-05,761.0,166.0,763.0,1605.0,2911.0,526.0,34.0,960.0,8107.0,780.0,0.0,678.0,613.0,1358.0,1103.0,368.0,2008.0,3120.0,639.0,116.0,7621.0
2020-04-06,600.0,130.0,556.0,1387.0,2177.0,620.0,2812.0,486.0,5005.0,667.0,42.0,1102.0,654.0,2584.0,1979.0,364.0,1560.0,1843.0,125.0,200.0,5378.0
2020-04-07,706.0,99.0,439.0,1253.0,3028.0,1264.0,1404.0,1046.0,4342.0,700.0,35.0,936.0,900.0,2998.0,1090.0,159.0,1393.0,3802.0,701.0,164.0,7254.0
2020-04-08,942.0,136.0,905.0,2005.0,3176.0,1262.0,6239.0,942.0,8226.0,913.0,421.0,1104.0,1228.0,4374.0,1344.0,813.0,2581.0,4334.0,831.0,199.0,9705.0
2020-04-09,1001.0,178.0,721.0,1880.0,3348.0,1407.0,2994.0,925.0,9396.0,662.0,67.0,1010.0,1080.0,4312.0,1595.0,425.0,1304.0,4476.0,1065.0,189.0,8209.0
2020-04-10,1241.0,222.0,939.0,2081.0,4169.0,1892.0,3662.0,1068.0,9372.0,776.0,0.0,991.0,643.0,4650.0,1724.0,526.0,2414.0,6540.0,1155.0,186.0,9244.0
2020-04-11,1353.0,354.0,856.0,2036.0,5875.0,1588.0,3472.0,1374.0,9977.0,1090.0,132.0,1320.0,1665.0,5120.0,1651.0,676.0,2631.0,3755.0,1336.0,136.0,10212.0
