Data,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto,Data
2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-02-24
2020-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2020-02-25
2020-02-26,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,2020-02-26
2020-02-27,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2020-02-27
2020-02-28,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2020-02-28
2020-02-29,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,3.8333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,2020-02-29
2020-03-01,0.0,0.0,0.0,0.0,1.1428571428571428,0.0,0.0,0.0,3.4285714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,2020-03-01
2020-03-02,0.0,0.0,0.0,0.0,1.5714285714285714,0.0,0.0,0.0,4.571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,2020-03-02
2020-03-03,0.0,0.0,0.0,0.0,2.5714285714285716,0.0,0.0,0.14285714285714285,6.571428571428571,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,2020-03-03
2020-03-04,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.14285714285714285,9.142857142857142,0.5714285714285714,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,2020-03-04
2020-03-05,0.0,0.0,0.0,0.0,4.142857142857143,0.0,0.0,0.42857142857142855,12.0,0.5714285714285714,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,2020-03-05
2020-03-06,0.0,0.0,0.0,0.0,5.0,0.0,0.14285714285714285,0.42857142857142855,16.857142857142858,0.5714285714285714,0.0,0.0,0.0,0.5714285714285714,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,2020-03-06
2020-03-07,0.0,0.0,0.0,0.0,6.285714285714286,0.0,0.14285714285714285,0.5714285714285714,18.714285714285715,0.8571428571428571,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,1.5714285714285714,2020-03-07
2020-03-08,0.0,0.0,0.0,0.0,6.857142857142857,0.14285714285714285,0.42857142857142855,0.8571428571428571,34.714285714285715,1.0,0.0,0.0,0.0,0.7142857142857143,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,2.2857142857142856,2020-03-08
2020-03-09,0.0,0.0,0.0,0.0,8.428571428571429,0.14285714285714285,0.7142857142857143,1.0,42.142857142857146,1.2857142857142858,0.0,0.0,0.0,1.8571428571428572,0.42857142857142855,0.0,0.0,0.14285714285714285,0.0,0.0,2.5714285714285716,2020-03-09
2020-03-10,0.14285714285714285,0.0,0.0,0.0,9.571428571428571,0.42857142857142855,0.8571428571428571,1.0,59.0,1.5714285714285714,0.0,0.0,0.0,2.4285714285714284,0.42857142857142855,0.0,0.0,0.14285714285714285,0.0,0.0,3.2857142857142856,2020-03-10
2020-03-11,0.14285714285714285,0.0,0.0,0.14285714285714285,13.0,0.8571428571428571,0.8571428571428571,1.0,77.71428571428571,2.0,0.0,0.0,0.0,3.0,0.5714285714285714,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,3.2857142857142856,2020-03-11
2020-03-12,0.2857142857142857,0.0,0.0,0.14285714285714285,16.571428571428573,1.1428571428571428,1.2857142857142858,1.1428571428571428,92.28571428571429,2.5714285714285716,0.0,0.14285714285714285,0.14285714285714285,3.4285714285714284,0.5714285714285714,0.0,0.2857142857142857,0.7142857142857143,0.0,0.14285714285714285,3.142857142857143,2020-03-12
2020-03-13,0.2857142857142857,0.0,0.0,0.2857142857142857,23.428571428571427,1.4285714285714286,1.4285714285714286,2.0,107.85714285714286,3.2857142857142856,0.0,0.2857142857142857,0.2857142857142857,6.0,0.5714285714285714,0.0,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.14285714285714285,4.285714285714286,2020-03-13
2020-03-14,0.2857142857142857,0.0,0.0,0.8571428571428571,27.571428571428573,1.8571428571428572,1.7142857142857142,3.2857142857142856,116.0,4.285714285714286,0.0,0.42857142857142855,0.2857142857142857,7.714285714285714,0.8571428571428571,0.0,0.2857142857142857,0.8571428571428571,0.14285714285714285,0.14285714285714285,6.0,2020-03-14
2020-03-15,0.42857142857142855,0.0,0.14285714285714285,1.2857142857142858,32.57142857142857,1.8571428571428572,1.8571428571428572,3.857142857142857,135.85714285714286,5.571428571428571,0.0,0.7142857142857143,0.8571428571428571,10.857142857142858,1.8571428571428572,0.2857142857142857,0.2857142857142857,1.1428571428571428,0.14285714285714285,0.14285714285714285,6.428571428571429,2020-03-15
2020-03-16,0.5714285714285714,0.0,0.14285714285714285,1.2857142857142858,39.42857142857143,3.0,2.0,6.142857142857143,155.28571428571428,6.714285714285714,0.14285714285714285,0.8571428571428571,0.8571428571428571,14.0,1.8571428571428572,0.2857142857142857,0.2857142857142857,1.8571428571428572,0.14285714285714285,0.2857142857142857,7.0,2020-03-16
2020-03-17,0.7142857142857143,0.0,0.14285714285714285,1.2857142857142858,44.0,3.857142857142857,2.4285714285714284,7.428571428571429,167.42857142857142,8.0,0.14285714285714285,1.1428571428571428,1.0,16.571428571428573,2.142857142857143,0.2857142857142857,0.42857142857142855,2.2857142857142856,0.14285714285714285,0.2857142857142857,7.714285714285714,2020-03-17
2020-03-18,0.8571428571428571,0.0,0.14285714285714285,1.1428571428571428,49.285714285714285,3.5714285714285716,3.7142857142857144,9.285714285714286,191.71428571428572,10.571428571428571,0.14285714285714285,1.2857142857142858,1.0,19.0,2.0,0.2857142857142857,0.42857142857142855,3.0,0.2857142857142857,0.2857142857142857,9.285714285714286,2020-03-18
2020-03-19,1.2857142857142858,0.0,0.42857142857142855,2.2857142857142856,55.0,4.0,4.142857142857143,11.428571428571429,203.42857142857142,13.285714285714286,0.2857142857142857,1.8571428571428572,1.5714285714285714,21.285714285714285,2.857142857142857,0.2857142857142857,0.2857142857142857,4.714285714285714,0.2857142857142857,0.7142857142857143,11.857142857142858,2020-03-19
2020-03-20,2.142857142857143,0.0,0.5714285714285714,2.142857142857143,62.714285714285715,4.0,4.571428571428571,14.571428571428571,237.0,15.714285714285714,0.7142857142857143,2.142857142857143,1.5714285714285714,23.285714285714285,3.0,0.2857142857142857,0.2857142857142857,6.0,0.8571428571428571,0.8571428571428571,12.714285714285714,2020-03-20
2020-03-21,2.857142857142857,0.0,0.7142857142857143,2.2857142857142856,67.71428571428571,4.142857142857143,5.285714285714286,17.857142857142858,304.14285714285717,16.857142857142858,1.0,2.4285714285714284,3.7142857142857144,25.571428571428573,3.0,0.5714285714285714,0.5714285714285714,9.428571428571429,1.2857142857142858,1.0,13.0,2020-03-21
2020-03-22,4.285714285714286,0.0,1.0,2.857142857142857,76.0,4.714285714285714,5.285714285714286,19.714285714285715,319.7142857142857,19.714285714285715,1.0,2.5714285714285716,4.142857142857143,28.857142857142858,2.142857142857143,0.7142857142857143,0.8571428571428571,11.857142857142858,2.142857142857143,1.1428571428571428,15.142857142857142,2020-03-22
2020-03-23,4.857142857142857,0.14285714285714285,0.8571428571428571,5.714285714285714,78.0,4.571428571428571,6.285714285714286,23.142857142857142,336.57142857142856,20.857142857142858,0.8571428571428571,3.2857142857142856,5.0,29.142857142857142,3.0,1.2857142857142858,1.5714285714285714,13.571428571428571,2.142857142857143,1.4285714285714286,17.571428571428573,2020-03-23
2020-03-24,5.714285714285714,0.14285714285714285,1.2857142857142858,6.714285714285714,84.57142857142857,4.857142857142857,8.142857142857142,24.428571428571427,362.57142857142856,23.142857142857142,1.0,4.285714285714286,7.0,34.42857142857143,3.7142857142857144,1.8571428571428572,2.4285714285714284,16.0,2.5714285714285716,2.4285714285714284,19.428571428571427,2020-03-24
2020-03-25,6.428571428571429,0.14285714285714285,1.4285714285714286,9.285714285714286,88.42857142857143,5.571428571428571,9.0,25.857142857142858,359.2857142857143,27.857142857142858,1.0,4.857142857142857,9.571428571428571,42.142857142857146,4.142857142857143,2.2857142857142856,3.142857142857143,17.142857142857142,2.4285714285714284,3.0,23.428571428571427,2020-03-25
2020-03-26,7.428571428571429,0.14285714285714285,1.5714285714285714,9.428571428571429,91.85714285714286,5.142857142857143,9.714285714285714,27.0,384.7142857142857,27.857142857142858,0.8571428571428571,4.857142857142857,10.571428571428571,39.142857142857146,5.714285714285714,2.4285714285714284,4.142857142857143,17.142857142857142,2.5714285714285716,3.142857142857143,24.571428571428573,2020-03-26
2020-03-27,7.285714285714286,0.42857142857142855,2.0,11.571428571428571,89.57142857142857,5.428571428571429,10.714285714285714,30.285714285714285,407.57142857142856,28.428571428571427,0.5714285714285714,6.142857142857143,12.714285714285714,51.42857142857143,6.142857142857143,2.7142857142857144,5.0,18.571428571428573,2.0,4.285714285714286,26.0,2020-03-27
2020-03-28,7.714285714285714,0.42857142857142855,2.2857142857142856,12.428571428571429,89.85714285714286,6.428571428571429,10.571428571428571,29.428571428571427,407.0,30.0,0.2857142857142857,6.285714285714286,13.142857142857142,54.142857142857146,6.0,3.142857142857143,7.285714285714286,18.0,2.5714285714285716,4.714285714285714,30.857142857142858,2020-03-28
2020-03-29,7.857142857142857,0.5714285714285714,2.4285714285714284,12.571428571428571,89.57142857142857,7.285714285714286,11.857142857142858,29.428571428571427,414.85714285714283,28.857142857142858,0.2857142857142857,5.857142857142857,13.428571428571429,57.285714285714285,7.857142857142857,2.857142857142857,8.142857142857142,17.714285714285715,2.142857142857143,4.857142857142857,31.857142857142858,2020-03-29
2020-03-30,9.142857142857142,0.5714285714285714,3.4285714285714284,10.857142857142858,92.28571428571429,7.571428571428571,12.428571428571429,26.428571428571427,434.57142857142856,30.571428571428573,0.2857142857142857,6.428571428571429,15.142857142857142,62.0,7.714285714285714,2.4285714285714284,9.0,17.428571428571427,2.4285714285714284,5.428571428571429,31.571428571428573,2020-03-30
2020-03-31,9.857142857142858,0.8571428571428571,3.7142857142857144,11.0,94.14285714285714,7.0,11.714285714285714,28.142857142857142,431.57142857142856,31.571428571428573,0.14285714285714285,5.428571428571429,15.428571428571429,68.57142857142857,9.428571428571429,2.2857142857142856,8.714285714285714,16.428571428571427,2.5714285714285716,5.285714285714286,37.285714285714285,2020-03-31
2020-04-01,10.142857142857142,1.1428571428571428,3.857142857142857,10.571428571428571,93.57142857142857,7.428571428571429,10.571428571428571,29.428571428571427,445.57142857142856,27.142857142857142,0.2857142857142857,10.428571428571429,14.142857142857142,62.42857142857143,11.571428571428571,2.2857142857142856,9.0,15.857142857142858,2.5714285714285716,5.0,34.42857142857143,2020-04-01
2020-04-02,10.0,1.2857142857142858,3.857142857142857,12.0,91.0,8.142857142857142,11.285714285714286,29.714285714285715,442.7142857142857,27.571428571428573,0.42857142857142855,11.571428571428571,14.428571428571429,76.28571428571429,11.285714285714286,3.0,8.571428571428571,15.714285714285714,2.5714285714285716,5.0,35.0,2020-04-02
2020-04-03,11.142857142857142,1.1428571428571428,3.857142857142857,11.857142857142858,90.71428571428571,8.571428571428571,11.571428571428571,26.857142857142858,415.57142857142856,31.571428571428573,0.2857142857142857,11.285714285714286,14.571428571428571,67.71428571428571,13.571428571428571,2.857142857142857,8.857142857142858,16.142857142857142,2.5714285714285716,4.714285714285714,37.0,2020-04-03
2020-04-04,11.0,1.1428571428571428,4.0,11.0,90.42857142857143,8.285714285714286,12.571428571428571,26.285714285714285,387.42857142857144,30.0,0.2857142857142857,11.714285714285714,12.857142857142858,73.0,14.571428571428571,2.142857142857143,7.714285714285714,15.571428571428571,1.8571428571428572,5.857142857142857,35.0,2020-04-04
2020-04-05,10.0,1.2857142857142858,4.428571428571429,10.285714285714286,86.85714285714286,8.0,11.857142857142858,25.571428571428573,363.57142857142856,30.428571428571427,0.5714285714285714,13.428571428571429,12.571428571428571,69.14285714285714,13.714285714285714,2.2857142857142856,7.285714285714286,15.714285714285714,1.7142857142857142,6.857142857142857,34.142857142857146,2020-04-05
2020-04-06,9.571428571428571,1.1428571428571428,3.857142857142857,11.285714285714286,81.42857142857143,7.285714285714286,11.285714285714286,28.285714285714285,340.57142857142856,27.857142857142858,0.5714285714285714,12.857142857142858,11.857142857142858,71.71428571428571,14.857142857142858,2.7142857142857144,6.714285714285714,17.0,1.5714285714285714,6.571428571428571,35.57142857142857,2020-04-06
2020-04-07,8.142857142857142,1.0,3.4285714285714284,11.857142857142858,76.57142857142857,7.285714285714286,10.857142857142858,27.428571428571427,326.42857142857144,25.428571428571427,0.5714285714285714,14.0,11.428571428571429,66.42857142857143,14.142857142857142,3.0,6.285714285714286,17.857142857142858,1.7142857142857142,6.285714285714286,31.142857142857142,2020-04-07
2020-04-08,8.0,0.7142857142857143,3.142857142857143,10.428571428571429,71.71428571428571,6.714285714285714,10.714285714285714,27.714285714285715,304.14285714285717,25.0,0.42857142857142855,9.571428571428571,11.714285714285714,70.28571428571429,12.857142857142858,3.5714285714285716,6.428571428571429,19.857142857142858,1.8571428571428572,6.142857142857143,33.857142857142854,2020-04-08
2020-04-09,8.714285714285714,0.7142857142857143,2.857142857142857,8.571428571428571,72.14285714285714,6.0,9.714285714285714,27.714285714285715,294.57142857142856,23.714285714285715,0.2857142857142857,8.285714285714286,11.571428571428571,67.28571428571429,11.571428571428571,3.4285714285714284,6.428571428571429,20.0,1.8571428571428572,6.0,32.0,2020-04-09
2020-04-10,7.428571428571429,0.5714285714285714,2.857142857142857,7.142857142857143,70.71428571428571,6.142857142857143,9.142857142857142,27.142857142857142,275.2857142857143,17.857142857142858,0.2857142857142857,7.428571428571429,10.142857142857142,69.85714285714286,10.571428571428571,4.0,6.714285714285714,23.428571428571427,1.8571428571428572,5.285714285714286,31.571428571428573,2020-04-10
2020-04-11,7.571428571428571,0.8571428571428571,2.4285714285714284,7.428571428571429,72.0,5.714285714285714,8.714285714285714,27.428571428571427,265.0,16.428571428571427,0.42857142857142855,7.714285714285714,10.571428571428571,72.14285714285714,11.428571428571429,4.571428571428571,6.142857142857143,22.857142857142858,1.5714285714285714,3.5714285714285716,32.0,2020-04-11
2020-04-12,7.714285714285714,0.7142857142857143,1.4285714285714286,7.571428571428571,73.28571428571429,5.857142857142857,8.571428571428571,27.571428571428573,245.14285714285714,14.428571428571429,0.2857142857142857,6.714285714285714,10.857142857142858,80.14285714285714,11.142857142857142,4.285714285714286,6.714285714285714,24.285714285714285,1.2857142857142858,3.0,32.142857142857146,2020-04-12
2020-04-13,7.857142857142857,0.7142857142857143,1.2857142857142858,6.285714285714286,72.42857142857143,6.285714285714286,7.857142857142857,23.571428571428573,242.71428571428572,14.428571428571429,0.2857142857142857,6.857142857142857,10.0,82.14285714285714,10.285714285714286,4.0,6.857142857142857,24.0,1.1428571428571428,2.7142857142857144,31.428571428571427,2020-04-13
2020-04-14,8.571428571428571,0.7142857142857143,1.1428571428571428,6.285714285714286,75.0,6.0,8.857142857142858,24.714285714285715,236.85714285714286,14.0,0.2857142857142857,5.714285714285714,9.428571428571429,86.85714285714286,9.857142857142858,4.0,7.142857142857143,24.142857142857142,0.5714285714285714,2.5714285714285716,30.142857142857142,2020-04-14
2020-04-15,8.714285714285714,1.0,1.5714285714285714,8.142857142857142,79.14285714285714,6.142857142857143,9.571428571428571,21.857142857142858,236.42857142857142,13.428571428571429,0.2857142857142857,5.714285714285714,9.0,91.0,9.857142857142858,3.4285714285714284,6.857142857142857,23.428571428571427,0.5714285714285714,2.7142857142857144,29.142857142857142,2020-04-15
2020-04-16,7.0,1.0,1.5714285714285714,8.428571428571429,75.28571428571429,6.571428571428571,9.0,20.857142857142858,226.57142857142858,13.571428571428571,0.42857142857142855,5.428571428571429,7.714285714285714,91.42857142857143,10.571428571428571,3.0,7.0,25.285714285714285,0.5714285714285714,2.4285714285714284,32.142857142857146,2020-04-16
2020-04-17,6.857142857142857,1.0,1.1428571428571428,8.857142857142858,72.28571428571429,5.857142857142857,9.857142857142858,22.428571428571427,230.42857142857142,14.714285714285714,0.42857142857142855,6.142857142857143,9.571428571428571,91.28571428571429,9.857142857142858,2.4285714285714284,6.0,21.142857142857142,0.7142857142857143,2.2857142857142856,33.285714285714285,2020-04-17
2020-04-18,6.714285714285714,0.8571428571428571,1.0,8.857142857142858,69.14285714285714,5.285714285714286,9.571428571428571,23.285714285714285,219.85714285714286,15.142857142857142,0.2857142857142857,5.571428571428571,9.142857142857142,88.42857142857143,8.714285714285714,1.8571428571428572,6.0,21.571428571428573,0.7142857142857143,2.4285714285714284,32.57142857142857,2020-04-18
2020-04-19,6.571428571428571,0.8571428571428571,1.2857142857142858,8.857142857142858,65.57142857142857,4.285714285714286,8.857142857142858,25.571428571428573,227.42857142857142,15.285714285714286,0.2857142857142857,5.714285714285714,9.571428571428571,86.0,8.0,1.8571428571428572,5.285714285714286,20.285714285714285,0.8571428571428571,1.8571428571428572,33.0,2020-04-19
2020-04-20,5.571428571428571,0.8571428571428571,1.1428571428571428,8.714285714285714,66.28571428571429,5.285714285714286,9.285714285714286,28.142857142857142,210.71428571428572,15.571428571428571,0.42857142857142855,5.285714285714286,9.428571428571429,83.28571428571429,8.428571428571429,1.5714285714285714,4.571428571428571,21.285714285714285,0.8571428571428571,1.7142857142857142,32.857142857142854,2020-04-20
2020-04-21,5.571428571428571,0.7142857142857143,1.1428571428571428,8.142857142857142,63.142857142857146,5.0,9.0,28.142857142857142,205.28571428571428,15.142857142857142,0.42857142857142855,5.285714285714286,9.428571428571429,79.71428571428571,10.428571428571429,1.8571428571428572,4.428571428571429,21.142857142857142,1.0,1.1428571428571428,35.42857142857143,2020-04-21
2020-04-22,5.142857142857143,0.42857142857142855,0.7142857142857143,7.0,59.42857142857143,4.857142857142857,8.428571428571429,30.714285714285715,194.71428571428572,14.142857142857142,0.5714285714285714,4.714285714285714,9.0,77.71428571428571,10.571428571428571,1.8571428571428572,3.857142857142857,21.285714285714285,1.0,0.8571428571428571,34.42857142857143,2020-04-22
2020-04-23,5.285714285714286,0.2857142857142857,0.5714285714285714,6.571428571428571,60.857142857142854,5.571428571428571,8.428571428571429,31.285714285714285,190.28571428571428,13.285714285714286,0.5714285714285714,5.142857142857143,8.571428571428571,76.57142857142857,10.428571428571429,1.8571428571428572,3.7142857142857144,19.714285714285715,0.8571428571428571,0.7142857142857143,32.142857142857146,2020-04-23
2020-04-24,5.714285714285714,0.2857142857142857,1.0,6.142857142857143,57.142857142857146,5.428571428571429,7.428571428571429,30.0,179.28571428571428,11.428571428571429,0.5714285714285714,4.142857142857143,6.714285714285714,75.42857142857143,10.857142857142858,2.2857142857142856,4.0,20.0,0.7142857142857143,0.8571428571428571,31.142857142857142,2020-04-24
2020-04-25,5.714285714285714,0.2857142857142857,1.0,5.857142857142857,54.57142857142857,5.857142857142857,6.714285714285714,28.0,174.14285714285714,11.285714285714286,0.7142857142857143,3.7142857142857144,7.428571428571429,73.57142857142857,11.0,2.4285714285714284,4.0,20.285714285714285,0.8571428571428571,0.8571428571428571,32.714285714285715,2020-04-25
2020-04-26,5.285714285714286,0.14285714285714285,0.7142857142857143,5.857142857142857,51.857142857142854,5.571428571428571,6.857142857142857,26.571428571428573,158.85714285714286,10.285714285714286,0.5714285714285714,3.4285714285714284,6.428571428571429,70.28571428571429,11.857142857142858,3.2857142857142856,4.0,20.142857142857142,0.8571428571428571,0.8571428571428571,32.57142857142857,2020-04-26
2020-04-27,5.142857142857143,0.14285714285714285,1.1428571428571428,6.142857142857143,50.285714285714285,4.571428571428571,6.857142857142857,24.428571428571427,153.28571428571428,8.857142857142858,0.42857142857142855,3.0,5.857142857142857,67.0,11.285714285714286,3.2857142857142856,4.0,18.285714285714285,1.0,0.8571428571428571,33.142857142857146,2020-04-27
2020-04-28,5.571428571428571,0.14285714285714285,1.2857142857142858,5.857142857142857,46.42857142857143,5.285714285714286,7.285714285714286,21.571428571428573,142.28571428571428,8.428571428571429,0.42857142857142855,3.0,5.142857142857143,64.42857142857143,8.0,2.2857142857142856,3.7142857142857144,17.857142857142858,0.7142857142857143,1.2857142857142858,36.285714285714285,2020-04-28
2020-04-29,5.571428571428571,0.14285714285714285,1.4285714285714286,4.571428571428571,44.0,5.571428571428571,8.714285714285714,18.571428571428573,134.14285714285714,7.714285714285714,0.2857142857142857,2.5714285714285716,5.0,63.42857142857143,6.857142857142857,2.857142857142857,3.4285714285714284,17.428571428571427,0.7142857142857143,1.4285714285714286,36.57142857142857,2020-04-29
